"Manufacturing, industrial, and energy facility metadata"

version:,2025_Q4.20260109.0
created:,Fri Jan  9 12:47:14 2026 (PST)
unique_id,Segment,Company,Technology,Subcategory,Decarb_Sector,Project_Type,Current_Facility_Status,Estimated_Total_Facility_CAPEX,Announcement_Date,State,Address,CD119_2024,CD119_2024_Name,US Senator 1: Name,US Senator 1: Party,US Senator 2: Name,US Senator 2: Party,US Representative Name,US Representative Party,county_2020_fips_code,county_2020_geoid,census_tract_2020_id,census_tract_2020_geoid,census_tract_2020_name,county_2010_fips_code,county_2010_geoid,census_tract_2010_id,census_tract_2010_geoid,census_tract_2010_name,census_2022_zip5,Latitude,Longitude,LatLon_Valid
M.B.Envision_SC_0,Manufacturing,Envision AESC US/BMW,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,1651.678781,2022-12-06,SC,"Technology and Commerce Park, Florence, S.C., 29503",4507.0,SC-07,Lindsey Graham,Republican,Tim Scott,Republican,Russell Fry,Republican,41.0,45041.0,900.0,45041000900.0,Census Tract 9,41.0,45041.0,900.0,45041000900.0,Census Tract 9,29501.0,34.200076,-79.76985,True
M.B.Envision_SC_1,Manufacturing,Envision AESC US/BMW,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,Announced,1521.256971,2024-03-26,SC,"Technology and Commerce Park, Florence, S.C., 29503",4507.0,SC-07,Lindsey Graham,Republican,Tim Scott,Republican,Russell Fry,Republican,41.0,45041.0,900.0,45041000900.0,Census Tract 9,41.0,45041.0,900.0,45041000900.0,Census Tract 9,29501.0,34.200076,-79.76985,True
M.B.EOS_PA_1,Manufacturing,Eos,Batteries,Cells,Clean Tech Manufacturing,Expansion,Operating,183.711001,2023-09-07,PA,"200 Braddock Ave, Turtle Creek, PA 15145",4212.0,PA-12,John Fetterman,Democratic,David McCormick,Republican,Summer Lee,Democratic,3.0,42003.0,509400.0,42003509400.0,Census Tract 5094,3.0,42003.0,509400.0,42003509400.0,Census Tract 5094,15145.0,40.40371,-79.82943,True
M.B.Episilon_NC_0,Manufacturing,Epsilon Advanced Material,Batteries,EAM,Clean Tech Manufacturing,New,Announced,663.512734,2023-06-26,NC,"Mid-Atlantic Industrial Rail Park, Brunswick County, NC",3707.0,NC-07,Ted Budd,Republican,Thom Tillis,Republican,David Rouzer,Republican,19.0,37019.0,20602.0,37019020602.0,Census Tract 206.02,19.0,37019.0,20602.0,37019020602.0,Census Tract 206.02,28451.0,34.299794,-78.191275,True
M.B.Factorial_MA_0,Manufacturing,Factorial Energy,Batteries,Cells,Clean Tech Manufacturing,New,Operating,46.806446,2022-08-25,MA,"501 Griffin Brook Dr, Methuen, MA 01844",2503.0,MA-03,Edward J. Markey,Democratic,Elizabeth Warren,Democratic,Lori Trahan,Democratic,9.0,25009.0,252102.0,25009252102.0,Census Tract 2521.02,9.0,25009.0,252102.0,25009252102.0,Census Tract 2521.02,1844.0,42.692706,-71.236782,True
M.B.Ford_MI_0,Manufacturing,Ford Motor Company,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,3060.491747,2023-02-13,MI,"125 W Hughes St, Marshall, MI  49068",2605.0,MI-05,Gary Peters,Democratic,Elissa Slotkin,Democratic,Tim Walberg,Republican,25.0,26025.0,4000.0,26025004000.0,Census Tract 40,25.0,26025.0,4000.0,26025004000.0,Census Tract 40,49068.0,42.261,-84.96,True
M.B.Forge_CO_0,Manufacturing,Forge Nano,Batteries,EAM,Clean Tech Manufacturing,New,Operating,122.494659,2023-06-06,CO,"12300 Grant St., #110, Thorton, CO 80241",808.0,CO-08,Michael Bennet,Democratic,John Hickenlooper,Democratic,Gabe Evans,Republican,1.0,8001.0,8555.0,8001008555.0,Census Tract 85.55,1.0,8001.0,8529.0,8001008529.0,Census Tract 85.29,80241.0,39.920425,-104.983115,True
M.B.Forge_NC_0,Manufacturing,Forge Nano,Batteries,Cells,Clean Tech Manufacturing,New,Announced,167.668048,2023-11-15,NC,"401 Southport Dr, Morrisville, NC 27560",3704.0,NC-04,Ted Budd,Republican,Thom Tillis,Republican,Valerie Foushee,Democratic,183.0,37183.0,53609.0,37183053609.0,Census Tract 536.09,183.0,37183.0,53609.0,37183053609.0,Census Tract 536.09,27560.0,35.836565,-78.81521,True
M.B.Form_WV_0,Manufacturing,Form Energy,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Operating,784.547421,2022-12-22,WV,"201 Pross Street, Weirton, WV 26062",5402.0,WV-02,Shelley Moore Capito,Republican,Jim Justice,Republican,Riley Moore,Republican,29.0,54029.0,20700.0,54029020700.0,Census Tract 207,29.0,54029.0,20700.0,54029020700.0,Census Tract 207,26062.0,40.418,-80.57,True
M.B.Forsee_OH_0,Manufacturing,Forsee Power,Batteries,Modules,Clean Tech Manufacturing,New,Operating,7.666423,2022-06-27,OH,"4555 Lyman Dr, Hilliard, OH 43026",3915.0,OH-15,Jon Husted,Republican,Bernie Moreno,Republican,Mike Carey,Republican,49.0,39049.0,7922.0,39049007922.0,Census Tract 79.22,49.0,39049.0,7922.0,39049007922.0,Census Tract 79.22,43026.0,40.04421,-83.12888,True
M.B.Fortescue_MI_0,Manufacturing,Fortescue,Batteries,"Modules, Packs",Clean Tech Manufacturing,New,Canceled prior to operation,213.395698,2023-11-17,MI,"601 Piquette Ave, Detroit, MI 48202",2613.0,MI-13,Gary Peters,Democratic,Elissa Slotkin,Democratic,Shri Thanedar,Democratic,163.0,26163.0,511200.0,26163511200.0,Census Tract 5112,163.0,26163.0,511200.0,26163511200.0,Census Tract 5112,48202.0,42.37036,-83.06324,True
M.B.Freyr_GA_0,Manufacturing,"Freyr Battery, Koch Industries",Batteries,Cells,Clean Tech Manufacturing,New,Canceled prior to operation,1754.908705,2022-11-11,GA,"Newnan, GA",,,,,,,,,,,,,,,,,,,,33.376,-84.79,False
M.B.Gotion_MI_0,Manufacturing,Gotion,Batteries,EAM,Clean Tech Manufacturing,New,Canceled prior to operation,2436.226202,2022-10-05,MI,"120 N Warren Ave, Big Rapids, MI  49307",2602.0,MI-02,Gary Peters,Democratic,Elissa Slotkin,Democratic,John Moolenaar,Republican,107.0,26107.0,960500.0,26107960500.0,Census Tract 9605,107.0,26107.0,960500.0,26107960500.0,Census Tract 9605,49307.0,43.699,-85.48,True
M.B.Gotion_IL_0,Manufacturing,Gotion,Batteries,"Cells, Modules Packs",Clean Tech Manufacturing,New,Operating,2041.233339,2023-09-08,IL,"333 S Spruce St, Manteno, IL 60950",1701.0,IL-01,Tammy Duckworth,Democratic,Dick Durbin,Democratic,Jonathan Jackson,Democratic,91.0,17091.0,10201.0,17091010201.0,Census Tract 102.01,91.0,17091.0,10201.0,17091010201.0,Census Tract 102.01,60950.0,41.244915,-87.866011,True
M.B.Graphite_OH_0,Manufacturing,Graphite One,Batteries,EAM,Clean Tech Manufacturing,New,Announced,441.164522,2024-03-20,OH,"1740 Warren Ave, Niles, OH 44446",3914.0,OH-14,Jon Husted,Republican,Bernie Moreno,Republican,David Joyce,Republican,155.0,39155.0,933301.0,39155933301.0,Census Tract 9333.01,155.0,39155.0,933301.0,39155933301.0,Census Tract 9333.01,44446.0,41.195073,-80.790678,True
M.B.Graphite_OH_1,Manufacturing,Graphite One,Batteries,EAM,Clean Tech Manufacturing,Expansion,Announced,799.166995,2024-03-20,OH,"1740 Warren Ave, Niles, OH 44446",3914.0,OH-14,Jon Husted,Republican,Bernie Moreno,Republican,David Joyce,Republican,155.0,39155.0,930900.0,39155930900.0,Census Tract 9309,155.0,39155.0,930900.0,39155930900.0,Census Tract 9309,44410.0,41.31934,-80.72203,True
M.B.Grob_OH_0,Manufacturing,Grob Systems,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,Operating,24.38808,2023-11-28,OH,"1070 Navajo Dr, Bluffton, OH 45817",3905.0,OH-05,Jon Husted,Republican,Bernie Moreno,Republican,Bob Latta,Republican,63.0,39063.0,1300.0,39063001300.0,Census Tract 13,63.0,39063.0,1300.0,39063001300.0,Census Tract 13,45817.0,40.88967,-83.86623,True
M.B.Group14_WA_0,Manufacturing,Group14 Technologies,Batteries,EAM,Clean Tech Manufacturing,New,Under Construction,339.922678,2023-04-04,WA,"13400 E Wheeler Rd, Moses Lake, WA 98837",5304.0,WA-04,Maria Cantwell,Democratic,Patty Murray,Democratic,Dan Newhouse,Republican,25.0,53025.0,11002.0,53025011002.0,Census Tract 110.02,25.0,53025.0,11000.0,53025011000.0,Census Tract 110,98837.0,47.131846,-119.206011,True
M.B.Group14_WA2_0,Manufacturing,Group14 Technologies,Batteries,EAM,Clean Tech Manufacturing,New,Operating,0.676321,2021-04-13,WA,"8502 Maltby Rd, Woodinville, WA 98072",5301.0,WA-01,Maria Cantwell,Democratic,Patty Murray,Democratic,Suzan DelBene,Democratic,61.0,53061.0,51912.0,53061051912.0,Census Tract 519.12,61.0,53061.0,51912.0,53061051912.0,Census Tract 519.12,98072.0,47.804717,-122.118126,True
M.B.Honda_OH_0,Manufacturing,Honda - LGES Partnership,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,3701.031859,2022-06-10,OH,"Leonard Ave, Columbus, OH  43219",3903.0,OH-03,Jon Husted,Republican,Bernie Moreno,Republican,Joyce Beatty,Democratic,49.0,39049.0,2300.0,39049002300.0,Census Tract 23,49.0,39049.0,2300.0,39049002300.0,Census Tract 23,43203.0,39.979588,-82.956797,True
M.B.Huntsman_TX_0,Manufacturing,Huntsman Petrochemical LLC,Batteries,EAM,Clean Tech Manufacturing,Expansion,Operating,204.513928,2021-06-08,TX,"5451 Jefferson Chemical Road,Conroe, TX 77301",4808.0,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,339.0,48339.0,693002.0,48339693002.0,Census Tract 6930.02,339.0,48339.0,693000.0,48339693000.0,Census Tract 6930,77306.0,30.313858,-95.388508,True
M.B.Hyundai_AL_0,Manufacturing,Hyundai Mobis,Batteries,Modules,Clean Tech Manufacturing,New,Operating,211.621344,2022-10-27,AL,"1395 Mitchell Young Rd, Montgomery, AL 36108",102.0,AL-02,Katie Britt,Republican,Tommy Tuberville,Republican,Shomari Figures,Democratic,101.0,1101.0,6000.0,1101006000.0,Census Tract 60,101.0,1101.0,6000.0,1101006000.0,Census Tract 60,36108.0,32.319337,-86.436662,True
M.B.Hyundai_GA_0,Manufacturing,"Hyundai Motor Group, LGES",Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,4546.981999,2022-05-20,GA,"10484 US-280, Ellabell, GA 31308",1301.0,GA-01,Jon Ossoff,Democratic,Raphael Warnock,Democratic,Earl Carter,Republican,29.0,13029.0,920101.0,13029920101.0,Census Tract 9201.01,29.0,13029.0,920101.0,13029920101.0,Census Tract 9201.01,31308.0,32.178593,-81.465272,True
M.B.Hyundai_GA_1,Manufacturing,"Hyundai Motor Group, LGES",Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,Under Construction,2041.233339,2023-09-01,GA,"10484 US-280, Ellabell, GA 31308",1301.0,GA-01,Jon Ossoff,Democratic,Raphael Warnock,Democratic,Earl Carter,Republican,29.0,13029.0,920101.0,13029920101.0,Census Tract 9201.01,29.0,13029.0,920101.0,13029920101.0,Census Tract 9201.01,31308.0,32.178593,-81.465272,True
M.B.Hyundai_GA2_0,Manufacturing,"Hyundai, SK",Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,5161.496191,2022-12-08,GA,"5059 Hwy 411, Kingston, GA 30145",1311.0,GA-11,Jon Ossoff,Democratic,Raphael Warnock,Democratic,Barry Loudermilk,Republican,15.0,13015.0,960302.0,13015960302.0,Census Tract 9603.02,15.0,13015.0,960300.0,13015960300.0,Census Tract 9603,30145.0,34.221051,-84.914473,True
M.B.ICL_MO_0,Manufacturing,ICL,Batteries,EAM,Clean Tech Manufacturing,New,Canceled prior to operation,443.888672,2022-10-19,MO,"4215 E Evans Ave, Saint Louis, MO  63113",2901.0,MO-01,Josh Hawley,Republican,Eric Schmitt,Republican,Wesley Bell,Democratic,510.0,29510.0,101500.0,29510101500.0,Census Tract 1015,510.0,29510.0,101500.0,29510101500.0,Census Tract 1015,63111.0,38.54731,-90.268867,True
M.B.Ionic_UT_0,Manufacturing,Ionic Mineral Technologies,Batteries,EAM,Clean Tech Manufacturing,New,Operating,11.272022,2023-11-02,UT,"652 S Lakeview Pkwy Building B Units B1-6, Provo, UT 84601",4903.0,UT-03,John Curtis,Republican,Mike Lee,Republican,Mike Kennedy,Republican,49.0,49049.0,2213.0,49049002213.0,Census Tract 22.13,49.0,49049.0,2207.0,49049002207.0,Census Tract 22.07,84601.0,40.22483,-111.71419,True
M.B.Ionic_UT_1,Manufacturing,Ionic Mineral Technologies,Batteries,EAM,Clean Tech Manufacturing,Expansion,Operating,16.908033,2023-11-02,UT,"652 S Lakeview Pkwy Building B Units B1-6, Provo, UT 84601",4903.0,UT-03,John Curtis,Republican,Mike Lee,Republican,Mike Kennedy,Republican,49.0,49049.0,2213.0,49049002213.0,Census Tract 22.13,49.0,49049.0,2207.0,49049002207.0,Census Tract 22.07,84601.0,40.22483,-111.71419,True
M.B.Ionic_UT_2,Manufacturing,Ionic Mineral Technologies,Batteries,EAM,Clean Tech Manufacturing,Expansion,Announced,11.272022,2025-07-10,UT,"652 S Lakeview Pkwy Building B Units B1-6, Provo, UT 84601",4903.0,UT-03,John Curtis,Republican,Mike Lee,Republican,Mike Kennedy,Republican,49.0,49049.0,2213.0,49049002213.0,Census Tract 22.13,49.0,49049.0,2207.0,49049002207.0,Census Tract 22.07,84601.0,40.22483,-111.71419,True
M.B.Imperium3_NY_0,Manufacturing,Imperium3 New York Inc,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Retired,97.618889,2017-10-04,NY,"Huron Campus - 1701 North St, Endicott, NY 13760",3619.0,NY-19,Kirsten Gillibrand,Democratic,Chuck Schumer,Democratic,Josh Riley,Democratic,7.0,36007.0,13500.0,36007013500.0,Census Tract 135,7.0,36007.0,13500.0,36007013500.0,Census Tract 135,13760.0,42.104972,-76.044494,True
M.B.InoBat_IN_0,Manufacturing,InoBat Auto,Batteries,Modules,Clean Tech Manufacturing,New,Operating,6.858032,2022-06-23,IN,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,39.7707,-86.16504,False
M.B.InoBat_IN_1,Manufacturing,InoBat Auto,Batteries,Modules,Clean Tech Manufacturing,New,Announced,205.740974,2022-06-23,IN,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,39.7707,-86.16504,False
M.B.Kontrolmatik_SC_0,Manufacturing,Kontrolmatik Technologies,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,288.011487,2022-12-08,SC,"282P+R8H Walterboro, South Carolina",4506.0,SC-06,Lindsey Graham,Republican,Tim Scott,Republican,James Clyburn,Democratic,29.0,45029.0,970401.0,45029970401.0,Census Tract 9704.01,29.0,45029.0,970401.0,45029970401.0,Census Tract 9704.01,29488.0,33.002137,-80.66415,True
M.B.Kore_AZ_0,Manufacturing,Kore Power,Batteries,Cells,Clean Tech Manufacturing,New,Canceled prior to operation,1392.215094,2021-07-29,AZ,"107 South 8th Street, Buckeye, AZ 85326",409.0,AZ-09,Ruben Gallego,Democratic,Mark Kelly,Democratic,Paul Gosar,Republican,13.0,4013.0,50702.0,4013050702.0,Census Tract 507.02,13.0,4013.0,50702.0,4013050702.0,Census Tract 507.02,85326.0,33.37,-112.58,True
M.B.Koura_LA_0,Manufacturing,Koura,Batteries,EAM,Clean Tech Manufacturing,New,Announced,419.113491,2022-10-19,LA,"5935 LA-74, Saint Gabriel, LA  70776",2202.0,LA-02,Bill Cassidy,Republican,John Neely Kennedy,Republican,Troy Carter,Democratic,47.0,22047.0,953200.0,22047953200.0,Census Tract 9532,47.0,22047.0,953200.0,22047953200.0,Census Tract 9532,70776.0,30.258,-91.1,True
M.B.LG_TN_0,Manufacturing,LG Chem,Batteries,EAM,Clean Tech Manufacturing,New,Under Construction,3303.357562,2022-11-22,TN,"314 N Second St, Clarksville, TN  37040",4707.0,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Matt Van Epps,Republican,125.0,47125.0,100800.0,47125100800.0,Census Tract 1008,125.0,47125.0,100800.0,47125100800.0,Census Tract 1008,37040.0,36.531,-87.36,True
M.B.LG_AZ_0,Manufacturing,LG Energy Solution,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,3451.116029,2022-03-23,AZ,"24625 South 220th Street, Queen Creek, AZ 85142",405.0,AZ-05,Ruben Gallego,Democratic,Mark Kelly,Democratic,Andy Biggs,Republican,13.0,4013.0,817200.0,4013817200.0,Census Tract 8172,13.0,4013.0,817200.0,4013817200.0,Census Tract 8172,85142.0,33.224,-111.61,True
M.B.LG_AZ_1,Manufacturing,LG Energy Solution,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,2480.489646,2022-03-23,AZ,"24625 South 220th Street, Queen Creek, AZ 85142",405.0,AZ-05,Ruben Gallego,Democratic,Mark Kelly,Democratic,Andy Biggs,Republican,13.0,4013.0,817200.0,4013817200.0,Census Tract 8172,13.0,4013.0,817200.0,4013817200.0,Census Tract 8172,85142.0,33.224,-111.61,True
M.B.LG_MI_1,Manufacturing,LG Energy Solution Michigan Inc.,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,Operating,1833.40539,2022-03-22,MI,"1 LG Way, Holland, MI 49423",2604.0,MI-04,Gary Peters,Democratic,Elissa Slotkin,Democratic,Bill Huizenga,Republican,5.0,26005.0,32401.0,26005032401.0,Census Tract 324.01,5.0,26005.0,32401.0,26005032401.0,Census Tract 324.01,49423.0,42.755715,-86.069522,True
M.B.LG_MI_2,Manufacturing,LG Energy Solution Michigan Inc.,Batteries,"Cells, Modules",Clean Tech Manufacturing,Expansion,Announced,3048.509971,2023-10-04,MI,"1 LG Way, Holland, MI 49423",2604.0,MI-04,Gary Peters,Democratic,Elissa Slotkin,Democratic,Bill Huizenga,Republican,5.0,26005.0,32401.0,26005032401.0,Census Tract 324.01,5.0,26005.0,32401.0,26005032401.0,Census Tract 324.01,49423.0,42.755715,-86.069522,True
M.B.LiCap_CA_0,Manufacturing,LI-CAP Technologies,Batteries,EAM,Clean Tech Manufacturing,Expansion,Operating,2.960288,2023-05-18,CA,"9795 Business Park Dr, Unit I, Sacramento, CA 95827",606.0,CA-06,Alex Padilla,Democratic,Adam Schiff,Democratic,Ami Bera,Democratic,67.0,6067.0,9006.0,6067009006.0,Census Tract 90.06,67.0,6067.0,9006.0,6067009006.0,Census Tract 90.06,95827.0,38.571685,-121.330718,True
M.B.Lotte_KY_0,Manufacturing,Lotte Aluminum,Batteries,EAM,Clean Tech Manufacturing,New,Operating,248.594235,2022-08-04,KY,"233 Ring Road, Suite 150
Elizabethtown, KY 42701",2102.0,KY-02,Mitch McConnell,Republican,Rand Paul,Republican,Brett Guthrie,Republican,93.0,21093.0,1300.0,21093001300.0,Census Tract 13,93.0,21093.0,1300.0,21093001300.0,Census Tract 13,42701.0,37.682305,-85.914733,True
M.B.Mercedes_AL_0,Manufacturing,Mercedes-Benz,Batteries,Modules,Clean Tech Manufacturing,New,Operating,1148.26255,2017-09-21,AL,"3662 Bibbville Road, Woodstock, AL 35188",106.0,AL-06,Katie Britt,Republican,Tommy Tuberville,Republican,Gary Palmer,Republican,7.0,1007.0,10005.0,1007010005.0,Census Tract 100.05,7.0,1007.0,10002.0,1007010002.0,Census Tract 100.02,35188.0,33.198166,-87.182228,True
M.B.Microvast_TN_0,Manufacturing,Microvast,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Canceled prior to operation,247.671164,2021-02-10,TN,"780 International Blvd, Clarksville, TN 37040",4707.0,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Matt Van Epps,Republican,125.0,47125.0,101904.0,47125101904.0,Census Tract 1019.04,125.0,47125.0,101904.0,47125101904.0,Census Tract 1019.04,37040.0,36.587271,-87.260911,True
M.B.Microvast_CO_0,Manufacturing,Microvast,Batteries,Modules,Clean Tech Manufacturing,New,Canceled prior to operation,,2023-07-11,CO,"31815 Great Western Dr, Windsor, CO 80550",804.0,CO-04,Michael Bennet,Democratic,John Hickenlooper,Democratic,Lauren Boebert,Republican,123.0,8123.0,2203.0,8123002203.0,Census Tract 22.03,123.0,8123.0,2203.0,8123002203.0,Census Tract 22.03,80550.0,40.462323,-104.857308,True
M.B.MitraChem_CA_0,Manufacturing,Mitra Chem,Batteries,EAM,Clean Tech Manufacturing,Expansion,Operating,30.6185,2023-08-25,CA,"1245 Terra Bella Ave, Mountain View, CA 94043",616.0,CA-16,Alex Padilla,Democratic,Adam Schiff,Democratic,Sam Liccardo,Democratic,85.0,6085.0,509202.0,6085509202.0,Census Tract 5092.02,85.0,6085.0,509202.0,6085509202.0,Census Tract 5092.02,94043.0,37.40886,-122.07997,True
M.B.Mitsubishi_TN_0,Manufacturing,Mitsubishi Chemical America,Batteries,EAM,Clean Tech Manufacturing,Expansion,Operating,191.624371,2022-04-18,TN,"2665 Fite Rd, Memphis, TN 38127",4709.0,TN-09,Marsha Blackburn,Republican,Bill Hagerty,Republican,Steve Cohen,Democratic,157.0,47157.0,20221.0,47157020221.0,Census Tract 202.21,157.0,47157.0,20221.0,47157020221.0,Census Tract 202.21,38127.0,35.27118,-89.97347,True
M.B.Mullen_CA_0,Manufacturing,Mullen,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Under Construction,148.410903,2023-11-13,CA,"1500 E Walnut Ave Fullerton, CA 92831, USA",646.0,CA-46,Alex Padilla,Democratic,Adam Schiff,Democratic,Lou Correa,Democratic,59.0,6059.0,11403.0,6059011403.0,Census Tract 114.03,59.0,6059.0,11403.0,6059011403.0,Census Tract 114.03,92831.0,33.867551,-117.901289,True
M.B.Nanograf_IL_0,Manufacturing,NanoGraf Corporation,Batteries,EAM,Clean Tech Manufacturing,New,Operating,10.322992,2022-11-30,IL,"3440 S Dearborn St #113N, Chicago, IL 60616",1701.0,IL-01,Tammy Duckworth,Democratic,Dick Durbin,Democratic,Jonathan Jackson,Democratic,31.0,17031.0,842000.0,17031842000.0,Census Tract 8420,31.0,17031.0,842000.0,17031842000.0,Census Tract 8420,60616.0,41.832362,-87.628315,True
M.B.Nanotech_CA_0,Manufacturing,Nanotech Energy,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Operating,22.261635,2022-11-02,CA,"311 Otterson Dr suite 60, Chico, CA 95928",601.0,CA-01,Alex Padilla,Democratic,Adam Schiff,Democratic,Vacant,,7.0,6007.0,1200.0,6007001200.0,Census Tract 12,7.0,6007.0,1200.0,6007001200.0,Census Tract 12,95928.0,39.706896,-121.81426,True
M.B.Nanotech_NV_0,Manufacturing,Nanotech Energy,Batteries,"Cells, Modules",Clean Tech Manufacturing,New,Canceled prior to operation,371.027257,2021-11-11,NV,"1007 Wild Horse Canyon Dr, Sparks, NV 8943",3202.0,NV-02,Catherine Cortez Masto,Democratic,Jacky Rosen,Democratic,Mark Amodei,Republican,29.0,32029.0,970200.0,32029970200.0,Census Tract 9702,29.0,32029.0,970200.0,32029970200.0,Census Tract 9702,89434.0,39.544644,-119.555972,True
M.B.Natron_MI_0,Manufacturing,Natron Energy,Batteries,"EAM, Cells, Modules",Clean Tech Manufacturing,New,Retired,42.297507,2022-05-04,MI,"70 W 48th St, Holland, MI 49423",2604.0,MI-04,Gary Peters,Democratic,Elissa Slotkin,Democratic,Bill Huizenga,Republican,5.0,26005.0,32401.0,26005032401.0,Census Tract 324.01,5.0,26005.0,32401.0,26005032401.0,Census Tract 324.01,49423.0,42.752768,-86.108608,True
M.B.Navitas_MI_0,Manufacturing,"Navitas Systems, LLC",Batteries,Cells,Clean Tech Manufacturing,Expansion,Operating,0.0,2019-04-10,MI,"4880 Venture Drive, Ann Arbor, MI 48108",2606.0,MI-06,Gary Peters,Democratic,Elissa Slotkin,Democratic,Debbie Dingell,Democratic,161.0,26161.0,455000.0,26161455000.0,Census Tract 4550,161.0,26161.0,455000.0,26161455000.0,Census Tract 4550,48103.0,42.288839,-83.847446,True
M.B.Navitas_MI_1,Manufacturing,"Navitas Systems, LLC",Batteries,Cells,Clean Tech Manufacturing,Expansion,Operating,3.996512,2021-02-24,MI,"4880 Venture Drive, Ann Arbor, MI 48108",2606.0,MI-06,Gary Peters,Democratic,Elissa Slotkin,Democratic,Debbie Dingell,Democratic,161.0,26161.0,455000.0,26161455000.0,Census Tract 4550,161.0,26161.0,455000.0,26161455000.0,Census Tract 4550,48103.0,42.288839,-83.847446,True
M.B.Novonix_TN2_0,Manufacturing,Novonix,Batteries,EAM,Clean Tech Manufacturing,Expansion,Operating,179.934222,2021-06-22,TN,"1029 West 19th Street, Chattanooga, TN 37408",4703.0,TN-03,Marsha Blackburn,Republican,Bill Hagerty,Republican,Charles J. Fleischmann,Republican,65.0,47065.0,1600.0,47065001600.0,Census Tract 16,65.0,47065.0,1600.0,47065001600.0,Census Tract 16,37402.0,35.03898,-85.324051,True
M.B.Novonix_TN_1,Manufacturing,Novonix,Batteries,EAM,Clean Tech Manufacturing,Expansion,Under Construction,1060.171318,2022-10-19,TN,"1029 West 19th Street, Chattanooga, TN 37408",4703.0,TN-03,Marsha Blackburn,Republican,Bill Hagerty,Republican,Charles J. Fleischmann,Republican,65.0,47065.0,1600.0,47065001600.0,Census Tract 16,65.0,47065.0,1600.0,47065001600.0,Census Tract 16,37402.0,35.03898,-85.324051,True
